"";"IBGE";"Municipio";"Regiao";"CatPop";"UF.x";"TransfCor";"TransfCap";"TransfTot";"RecCor";"RecCap";"RecTot";"RecProp";"GrauDep";"IPTU";"SiglaUF";"DespEduc";"DespSaude";"DespTotal";"CatDep";"UF.y";"MunicipioSemUF";"pib";"pibPerCapita";"pop";"atividadePrincipal";"arrecFed";"eh_capital";"GrauDepCapit"
"4456";"4315909";"Rodeio Bonito - RS";"Sul";"menos de 50 mil";"RS";13833641,89;2549822,41;16182305,06;15674337,27;2549822,41;18224159,68;2041854,62;0,887958915206344;410019,72;"RS";4680904,73;4917815,55;17734481,83;"entre 80 e 90%";"Rio Grande do Sul";"Rodeio Bonito";143010,341;24015,17;5955;"Demais serviços";15302978,08;FALSE;NA
"4457";"4315958";"Rolador - RS";"Sul";"menos de 50 mil";"RS";9996199,86;613589,12;10609788,98;11498511,32;613589,12;12112100,44;1502311,46;0,875966066542956;40086,06;"RS";2471006,41;2565345,68;12204166,93;"entre 80 e 90%";"Rio Grande do Sul";"Rolador";75005,925;29506,66;2542;"Agricultura, inclusive apoio à agricultura e a pós colheita";151181,6;FALSE;NA
"4458";"4316006";"Rolante - RS";"Sul";"menos de 50 mil";"RS";35545134,81;7381801,6;41852804,82;43268640,04;7381801,6;50650441,64;8797636,82000001;0,826306809276619;2104873,46;"RS";17466299,62;9382566,69;47261831,6;"entre 80 e 90%";"Rio Grande do Sul";"Rolante";514156,501;24824,09;20712;"Demais serviços";31927545,23;FALSE;NA
"4459";"4316105";"Ronda Alta - RS";"Sul";"menos de 50 mil";"RS";20024748,08;1413312,29;21438060,37;25308910,95;1413312,29;26722223,24;5284162,87;0,802255866866263;712608,02;"RS";5178612,51;6202866,69;23249650,52;"entre 80 e 90%";"Rio Grande do Sul";"Ronda Alta";261858,182;24576,08;10655;"Demais serviços";4789320,39;FALSE;NA
"4460";"4316204";"Rondinha - RS";"Sul";"menos de 50 mil";"RS";13070683,71;2103390,79;14939827,32;16099898,43;2103390,79;18203289,22;3263461,9;0,820721306981464;164634,59;"RS";4113285,66;3350340,13;15120089,38;"entre 80 e 90%";"Rio Grande do Sul";"Rondinha";163700,1;29527,44;5544;"Agricultura, inclusive apoio à agricultura e a pós colheita";2150785,9;FALSE;NA
"4461";"4316303";"Roque Gonzales - RS";"Sul";"menos de 50 mil";"RS";14799868,38;441130,11;15173318,38;19647636,97;441130,11;20088767,08;4915448,7;0,755313569995357;288061,71;"RS";4768049,95;3925551,17;19829216,12;"entre 50 e 80%";"Rio Grande do Sul";"Roque Gonzales";572688,184;78568,83;7289;"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação";2891284,73;FALSE;NA
"4462";"4316428";"Sagrada Família - RS";"Sul";"menos de 50 mil";"RS";11484756,17;230525;11715281,17;13461170,9;230525;13691695,9;1976414,73;0,855648654159782;NA;"RS";3153950,66;2934810,33;11965748,68;"entre 80 e 90%";"Rio Grande do Sul";"Sagrada Família";54415,442;20334,62;2676;"Agricultura, inclusive apoio à agricultura e a pós colheita";288871,6;FALSE;NA
"4463";"4316436";"Saldanha Marinho - RS";"Sul";"menos de 50 mil";"RS";11183308,39;959406,63;12130115,02;14326543,08;959406,63;15285949,71;3155834,69;0,793546704662029;278135,2;"RS";2872674,7;3278659,95;13501903,34;"entre 50 e 80%";"Rio Grande do Sul";"Saldanha Marinho";119212,502;41450,8;2876;"Agricultura, inclusive apoio à agricultura e a pós colheita";1252514,6;FALSE;NA
"4464";"4316451";"Salto do Jacuí - RS";"Sul";"menos de 50 mil";"RS";27154779,89;1010875,42;28154175,48;35973218,27;1010875,42;36984093,69;8829918,21;0,761250923599421;792523,99;"RS";7198227,02;8173095,15;30328801,25;"entre 50 e 80%";"Rio Grande do Sul";"Salto do Jacuí";470993,18;37894,7;12429;"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação";5736985,65;FALSE;NA
"4465";"4316477";"Salvador das Missões - RS";"Sul";"menos de 50 mil";"RS";10573695,21;1652956,38;11367225,21;14177289,52;1652956,38;15830245,9;4463020,69;0,718070033896315;97955,79;"RS";2339810,66;2660225,83;12428030,83;"entre 50 e 80%";"Rio Grande do Sul";"Salvador das Missões";98843,628;35696,51;2769;"Demais serviços";3048700,24;FALSE;NA
"4466";"4316501";"Salvador do Sul - RS";"Sul";"menos de 50 mil";"RS";17362005,73;377495;17739500,73;22425613,85;377495;22803108,85;5063608,12;0,777942202823805;474961,31;"RS";5182503,38;4396912,35;19237839,95;"entre 50 e 80%";"Rio Grande do Sul";"Salvador do Sul";270072,057;36920,31;7315;"Demais serviços";17995091,36;FALSE;NA
"4467";"4316600";"Sananduva - RS";"Sul";"menos de 50 mil";"RS";29021328,03;1985295,12;30895489,4;38157221,22;1985295,12;40142516,34;9247026,94;0,769645060073481;NA;"RS";11148262,26;9272352,03;39918425,46;"entre 50 e 80%";"Rio Grande do Sul";"Sananduva";461119,97;28571,78;16139;"Demais serviços";28714982,18;FALSE;NA
"4468";"4316709";"Santa Bárbara do Sul - RS";"Sul";"menos de 50 mil";"RS";22480585,2;920258,53;23213950,6;31026298,11;920258,53;31946556,64;8732606,04;0,726649537275451;1307902,76;"RS";7085340,38;6591787,3;30818081,98;"entre 50 e 80%";"Rio Grande do Sul";"Santa Bárbara do Sul";544747,443;61952,4;8793;"Agricultura, inclusive apoio à agricultura e a pós colheita";12257378,17;FALSE;NA
"4469";"4316733";"Santa Cecília do Sul - RS";"Sul";"menos de 50 mil";"RS";9745409,95;364682;9965834,95;10629814,09;364682;10994496,09;1028661,14;0,906438536920704;NA;"RS";1919338,19;3383866,58;12339822,68;"mais de 90%";"Rio Grande do Sul";"Santa Cecília do Sul";64646,086;38071,9;1698;"Agricultura, inclusive apoio à agricultura e a pós colheita";551272,66;FALSE;NA
"4470";"4316758";"Santa Clara do Sul - RS";"Sul";"menos de 50 mil";"RS";13557861,27;749680;14231611,27;17184742,43;749680;17934422,43;3702811,16;0,793536079879211;776361,2;"RS";4184497,12;3344619,98;15035406,21;"entre 50 e 80%";"Rio Grande do Sul";"Santa Clara do Sul";218271,299;35301,84;6183;"Indústrias de transformação";6780262,6;FALSE;NA
"4471";"4316808";"Santa Cruz do Sul - RS";"Sul";"entre 50 e 500 mil";"RS";247664693,07;17153169,21;254038931,44;334811261,33;17153169,21;351964430,54;97925499,1;0,721774444793304;23630573,92;"RS";84319356,32;114137334,38;344811485,06;"entre 50 e 80%";"Rio Grande do Sul";"Santa Cruz do Sul";7764847,945;61584,72;126084;"Demais serviços";1442589715,24;FALSE;NA
"4472";"4316907";"Santa Maria - RS";"Sul";"entre 50 e 500 mil";"RS";247903704,96;9021486,98;255182532,99;479194042,16;9021486,98;488215529,14;233032996,15;0,522684178931195;35497169,26;"RS";112855328,69;96845113,34;461658363,22;"entre 50 e 80%";"Rio Grande do Sul";"Santa Maria";6357789,006;23026,46;276108;"Demais serviços";824479718,45;FALSE;NA
"4473";"4316956";"Santa Maria do Herval - RS";"Sul";"menos de 50 mil";"RS";11195787,4;441150;11636937,4;15261601,6;441150;15702751,6;4065814,2;0,741076321935832;492381,22;"RS";5153663,05;3219645,74;15988197,88;"entre 50 e 80%";"Rio Grande do Sul";"Santa Maria do Herval";209055,443;33036,57;6328;"Indústrias de transformação";5207598,43;FALSE;NA
"4474";"4316972";"Santa Margarida do Sul - RS";"Sul";"menos de 50 mil";"RS";12159900,96;143115,59;12159900,96;13480002,23;143115,59;13623117,82;1463216,86;0,892593099514132;41250,4;"RS";3219158,46;3023039,21;13382353,94;"entre 80 e 90%";"Rio Grande do Sul";"Santa Margarida do Sul";181539,13;72761,17;2495;"Agricultura, inclusive apoio à agricultura e a pós colheita";827937,16;FALSE;NA
"4475";"4317004";"Santana da Boa Vista - RS";"Sul";"menos de 50 mil";"RS";15945677,09;177954,68;16068527,09;21098604,19;177954,68;21276558,87;5208031,78;0,755222082112943;432093,85;"RS";4469297,86;4234743,73;17652794,19;"entre 50 e 80%";"Rio Grande do Sul";"Santana da Boa Vista";166134,796;19698,22;8434;"Agricultura, inclusive apoio à agricultura e a pós colheita";1784180,99;FALSE;NA
"4476";"4317103";"Sant'Ana do Livramento - RS";"Sul";"entre 50 e 500 mil";"RS";98659863,92;1465211,05;100122872,57;161707663,25;1465211,05;163172874,3;63050001,73;0,613599980998803;8777954,73;"RS";35822685,34;29145953,7;159058376,27;"entre 50 e 80%";"Rio Grande do Sul";"Sant'Ana do Livramento";1901220,228;22915,1;82968;"Demais serviços";NA;FALSE;NA
"4477";"4317202";"Santa Rosa - RS";"Sul";"entre 50 e 500 mil";"RS";150651945,33;12965902,47;155995584,91;222266921,56;12965902,47;235232824,03;79237239,12;0,663153986070011;10934733,85;"RS";42702690,79;75527462,59;201573229,71;"entre 50 e 80%";"Rio Grande do Sul";"Santa Rosa";2407443,851;33325,63;72240;"Demais serviços";142317764,38;FALSE;NA
"4478";"4317251";"Santa Tereza - RS";"Sul";"menos de 50 mil";"RS";8194563,64;99230;8291963,64;9260797,22;99230;9360027,22;1068063,58;0,885890975005092;68124,74;"RS";1858609,61;2164799,49;9523765,1;"entre 80 e 90%";"Rio Grande do Sul";"Santa Tereza";36604,074;20552,54;1781;"Administração, defesa, educação e saúde públicas e seguridade social";556394,65;FALSE;NA
"4479";"4317301";"Santa Vitória do Palmar - RS";"Sul";"menos de 50 mil";"RS";59826360,07;7494815,12;63407362,75;79024072,03;7494815,12;86518887,15;23111524,4;0,732873073599167;4820220,87;"RS";24747466,12;15899257,4;84261300,81;"entre 50 e 80%";"Rio Grande do Sul";"Santa Vitória do Palmar";834362,24;26541,62;31436;"Agricultura, inclusive apoio à agricultura e a pós colheita";21747275,3;FALSE;NA
"4480";"4317400";"Santiago - RS";"Sul";"entre 50 e 500 mil";"RS";65754508,28;1524564,93;67058831,28;95282604,96;1524564,93;96807169,89;29748338,61;0,692705213427865;6080480,76;"RS";21830730,41;19364392,47;90761204,46;"entre 50 e 80%";"Rio Grande do Sul";"Santiago";1087185,665;21471,03;50635;"Demais serviços";45359617,57;FALSE;NA
"4481";"4317509";"Santo Ângelo - RS";"Sul";"entre 50 e 500 mil";"RS";87925980,07;12427873,55;93920204,19;130547058,09;12427873,55;142974931,64;49054727,45;0,656899801333593;9063467,67;"RS";16201341,09;22738859,52;131600715,31;"entre 50 e 80%";"Rio Grande do Sul";"Santo Ângelo";2033581,602;25749,36;78976;"Demais serviços";116996388,94;FALSE;NA
"4482";"4317558";"Santo Antônio do Palma - RS";"Sul";"menos de 50 mil";"RS";10562239,32;1641757,23;11666964,32;11516032,07;1641757,23;13157789,3;1490824,98;0,886696393595541;79345,11;"RS";2287448,31;2734272,24;12323807,22;"entre 80 e 90%";"Rio Grande do Sul";"Santo Antônio do Palma";70591,007;32116,02;2198;"Agricultura, inclusive apoio à agricultura e a pós colheita";1783215,63;FALSE;NA
"4483";"4317608";"Santo Antônio da Patrulha - RS";"Sul";"menos de 50 mil";"RS";61213789,99;1329987,63;62318216,04;91523033,68;1329987,63;92853021,31;30534805,27;0,671149039210515;4311094,16;"RS";26004085,29;21347403,77;84835393,54;"entre 50 e 80%";"Rio Grande do Sul";"Santo Antônio da Patrulha";1063058,966;25324,8;41977;"Demais serviços";64927080,41;FALSE;NA
"4484";"4317707";"Santo Antônio das Missões - RS";"Sul";"menos de 50 mil";"RS";22243635,9;453326,03;22693461,93;26701887,75;453326,03;27155213,78;4461751,85;0,835694467878352;393691,9;"RS";9964084,66;4394574,23;30297261,41;"entre 80 e 90%";"Rio Grande do Sul";"Santo Antônio das Missões";278499,286;24923,87;11174;"Agricultura, inclusive apoio à agricultura e a pós colheita";5306187,54;FALSE;NA
"4485";"4317756";"Santo Antônio do Planalto - RS";"Sul";"menos de 50 mil";"RS";10004465,53;1208578,22;11000799,1;12632851,41;1208578,22;13841429,63;2840630,53;0,794773328627615;NA;"RS";2258407,94;2156077,18;10673814,1;"entre 50 e 80%";"Rio Grande do Sul";"Santo Antônio do Planalto";90976,063;44249,06;2056;"Agricultura, inclusive apoio à agricultura e a pós colheita";756134,03;FALSE;NA
"4486";"4317806";"Santo Augusto - RS";"Sul";"menos de 50 mil";"RS";25839000,03;1792499,46;26792469,92;35331772,87;1792499,46;37124272,33;10331802,41;0,721696837094612;1108143,29;"RS";9208527,3;6328157,3;31969564,08;"entre 50 e 80%";"Rio Grande do Sul";"Santo Augusto";466451,202;32507,58;14349;"Demais serviços";18356890,81;FALSE;NA
"4487";"4317905";"Santo Cristo - RS";"Sul";"menos de 50 mil";"RS";26272079,64;3002620,07;29101236,57;34294587,13;3002620,07;37297207,2;8195970,63;0,780252430535871;938567,74;"RS";10109804,79;6097276,28;37617087,8;"entre 50 e 80%";"Rio Grande do Sul";"Santo Cristo";429512,53;29105,68;14757;"Demais serviços";32160572,75;FALSE;NA
"4488";"4317954";"Santo Expedito do Sul - RS";"Sul";"menos de 50 mil";"RS";9795576,17;848826,52;10483802,69;10166793,21;848826,52;11015619,73;531817,040000001;0,951721550576801;NA;"RS";2410738,4;2528477,93;10480583,37;"mais de 90%";"Rio Grande do Sul";"Santo Expedito do Sul";62039,154;24965,45;2485;"Agricultura, inclusive apoio à agricultura e a pós colheita";506432,76;FALSE;NA
"4489";"4318002";"São Borja - RS";"Sul";"entre 50 e 500 mil";"RS";108801602,83;7775107,26;112406851,87;143268148,12;7775107,26;151043255,38;38636403,51;0,744203053537233;3874755,65;"RS";36930996,09;43841940,48;139495438,3;"entre 50 e 80%";"Rio Grande do Sul";"São Borja";1612679,799;25602,16;62990;"Demais serviços";283599047,69;FALSE;NA
"4490";"4318051";"São Domingos do Sul - RS";"Sul";"menos de 50 mil";"RS";9717681,63;945581,92;10600826,63;11091983,76;945581,92;12037565,68;1436739,05;0,880645382281312;NA;"RS";1764627,72;3326078,07;12590925,39;"entre 80 e 90%";"Rio Grande do Sul";"São Domingos do Sul";59395,752;19385,04;3064;"Administração, defesa, educação e saúde públicas e seguridade social";1860583,03;FALSE;NA
"4491";"4318101";"São Francisco de Assis - RS";"Sul";"menos de 50 mil";"RS";33737902,16;0;33737902,16;43227660,65;0;43227660,65;9489758,49;0,780470227921066;1466445,13;"RS";9529196,12;9140902,07;40724763,11;"entre 50 e 80%";"Rio Grande do Sul";"São Francisco de Assis";371625,17;19062,59;19495;"Demais serviços";7991906,28;FALSE;NA
"4492";"4318200";"São Francisco de Paula - RS";"Sul";"menos de 50 mil";"RS";34479288,11;1013095,81;35491562,35;44177411,5;1013095,81;45190507,31;9698944,96;0,785376497469552;2171774,55;"RS";12288779,78;8881873,86;44072341,88;"entre 50 e 80%";"Rio Grande do Sul";"São Francisco de Paula";526514,25;24431,08;21551;"Demais serviços";15150244,03;FALSE;NA
"4493";"4318309";"São Gabriel - RS";"Sul";"entre 50 e 500 mil";"RS";86164080,39;2523400,36;88684141,09;116405140,34;2523400,36;118928540,7;30244399,61;0,745692670304497;4257651,21;"RS";29725783,03;11046558,13;103384359,33;"entre 50 e 80%";"Rio Grande do Sul";"São Gabriel";1504215,023;23958,19;62785;"Demais serviços";44170213,26;FALSE;NA
"4494";"4318408";"São Jerônimo - RS";"Sul";"menos de 50 mil";"RS";29923740,71;1692935,86;31300879,4;40626930,3;1692935,86;42319866,16;11018986,76;0,739626143467936;NA;"RS";8984511,05;6129916,87;33292002,45;"entre 50 e 80%";"Rio Grande do Sul";"São Jerônimo";535302,808;22752,7;23527;"Demais serviços";27268952,72;FALSE;NA
"4495";"4318424";"São João da Urtiga - RS";"Sul";"menos de 50 mil";"RS";11871611,15;977767,09;12410387,01;14254272,42;977767,09;15232039,51;2821652,5;0,814755437172576;NA;"RS";2623087,4;2646130,77;13651029,79;"entre 80 e 90%";"Rio Grande do Sul";"São João da Urtiga";113896,808;23532,4;4840;"Agricultura, inclusive apoio à agricultura e a pós colheita";3355402,66;FALSE;NA
"4496";"4318432";"São João do Polêsine - RS";"Sul";"menos de 50 mil";"RS";8953855,94;145269,64;9097327,94;10417142,03;145269,64;10562411,67;1465083,73;0,861292688093078;364626,88;"RS";2219944,92;3133400,16;11168644,74;"entre 80 e 90%";"Rio Grande do Sul";"São João do Polêsine";69238,131;26117,74;2651;"Demais serviços";2092281,71;FALSE;NA
"4497";"4318440";"São Jorge - RS";"Sul";"menos de 50 mil";"RS";9666146,08;278450;9865946,08;10435551,22;278450;10714001,22;848055,139999999;0,920846085175264;NA;"RS";1865116,96;2232641,2;10330948,25;"mais de 90%";"Rio Grande do Sul";"São Jorge";73629,6;25871,26;2846;"Demais serviços";1561740,53;FALSE;NA
"4498";"4318457";"São José das Missões - RS";"Sul";"menos de 50 mil";"RS";9200034,77;368442,71;9477377,48;9705770,01;368442,71;10074212,72;596835,24;0,940756140793501;40401,52;"RS";2971650,43;2362188,24;10316143,52;"mais de 90%";"Rio Grande do Sul";"São José das Missões";50871,632;18593,43;2736;"Administração, defesa, educação e saúde públicas e seguridade social";321241,33;FALSE;NA
"4499";"4318465";"São José do Herval - RS";"Sul";"menos de 50 mil";"RS";9607678,5;291354,14;9895491,05;11397692;291354,14;11689046,14;1793555,09;0,846561039410868;64018,74;"RS";2521221,65;2502331,56;10722956,22;"entre 80 e 90%";"Rio Grande do Sul";"São José do Herval";42827,624;19591,78;2186;"Administração, defesa, educação e saúde públicas e seguridade social";1680546,09;FALSE;NA
"4500";"4318481";"São José do Hortêncio - RS";"Sul";"menos de 50 mil";"RS";11776293,89;455588,33;12225048,89;16480466,05;455588,33;16936054,38;4711005,49;0,721835713071205;209086,75;"RS";3570367,95;3201176,08;14348167,65;"entre 50 e 80%";"Rio Grande do Sul";"São José do Hortêncio";122118,297;27362,38;4463;"Indústrias de transformação";2927728,66;FALSE;NA
"4501";"4318499";"São José do Inhacorá - RS";"Sul";"menos de 50 mil";"RS";7865112,07;449978,06;8198910,28;10628891,89;449978,06;11078869,95;2879959,67;0,740049329670126;120527,94;"RS";2684026,48;2297230,53;11853112,37;"entre 50 e 80%";"Rio Grande do Sul";"São José do Inhacorá";72553,139;32681,59;2220;"Administração, defesa, educação e saúde públicas e seguridade social";3770249,66;FALSE;NA
"4502";"4318507";"São José do Norte - RS";"Sul";"menos de 50 mil";"RS";46917215,5;1447278,76;47172443,96;59362402,23;1447278,76;60809680,99;13637237,03;0,775739046678396;1877965,45;"RS";17963811,37;19676663;64285283,41;"entre 50 e 80%";"Rio Grande do Sul";"São José do Norte";351389,824;13025,53;26977;"Administração, defesa, educação e saúde públicas e seguridade social";31918716,33;FALSE;NA
"4503";"4318606";"São José do Ouro - RS";"Sul";"menos de 50 mil";"RS";14636370,93;845207,45;15481578,38;16475407,29;845207,45;17320614,74;1839036,36;0,893823840111578;NA;"RS";4473089,89;3575358,31;16969895,26;"entre 80 e 90%";"Rio Grande do Sul";"São José do Ouro";241964,859;34002,93;7116;"Demais serviços";8897138,02;FALSE;NA
"4504";"4318614";"São José do Sul - RS";"Sul";"menos de 50 mil";"RS";10320655,32;434769,4;10755424,72;11740560,68;434769,4;12175330,08;1419905,36;0,883378491534087;49142,45;"RS";3052059,47;2682992,75;12216324,5;"entre 80 e 90%";"Rio Grande do Sul";"São José do Sul";55021,574;24345,83;2260;"Administração, defesa, educação e saúde públicas e seguridade social";2176470,18;FALSE;NA
"4505";"4318622";"São José dos Ausentes - RS";"Sul";"menos de 50 mil";"RS";13108196,51;27000;13108196,51;16311602,49;27000;16338602,49;3230405,98;0,802283825561142;108906,46;"RS";3627127,32;2978292,75;14375137,8;"entre 80 e 90%";"Rio Grande do Sul";"São José dos Ausentes";93684,967;26998,55;3470;"Agricultura, inclusive apoio à agricultura e a pós colheita";1477826,64;FALSE;NA
"4506";"4318705";"São Leopoldo - RS";"Sul";"entre 50 e 500 mil";"RS";301567151,99;13046560,38;309021716,07;597856107,19;13046560,38;610902667,57;301880951,5;0,505844437214855;39350191,7;"RS";137522431,12;160605741,88;553116189,22;"entre 50 e 80%";"Rio Grande do Sul";"São Leopoldo";6932552,242;30356,67;228370;"Demais serviços";557750587,75;FALSE;NA
"4507";"4318804";"São Lourenço do Sul - RS";"Sul";"menos de 50 mil";"RS";70015677,72;6875333,3;73914125,02;94374399,67;6875333,3;101249732,97;27335607,95;0,730017974880986;4373354,47;"RS";27253793,15;23604200,39;104116838,3;"entre 50 e 80%";"Rio Grande do Sul";"São Lourenço do Sul";943312,615;21178,52;44541;"Demais serviços";33128268,52;FALSE;NA
"4508";"4318903";"São Luiz Gonzaga - RS";"Sul";"menos de 50 mil";"RS";48831085,17;6416082,86;52937019,06;67392575,25;6416082,86;73808658,11;20871639,05;0,717219638123021;3467301,21;"RS";17590795,41;14630562,33;64240203,81;"entre 50 e 80%";"Rio Grande do Sul";"São Luiz Gonzaga";954659,51;27126,4;35193;"Demais serviços";27122041,93;FALSE;NA
"4509";"4319000";"São Marcos - RS";"Sul";"menos de 50 mil";"RS";38356039,52;1382660,37;39722884,24;56574300,94;1382660,37;57956961,31;18234077,07;0,685385902610221;1424662,35;"RS";11681876,14;6903046,4;50555320,02;"entre 50 e 80%";"Rio Grande do Sul";"São Marcos";624589,126;29456,19;21204;"Demais serviços";77593722,51;FALSE;NA
"4510";"4319109";"São Martinho - RS";"Sul";"menos de 50 mil";"RS";14014130,45;858651,86;14260452,36;17403020,36;858651,86;18261672,22;4001219,86;0,780895209825423;NA;"RS";3592128,12;3539714,56;17273454,06;"entre 50 e 80%";"Rio Grande do Sul";"São Martinho";177903,086;30562,29;5821;"Demais serviços";4157499,54;FALSE;NA
"4511";"4319125";"São Martinho da Serra - RS";"Sul";"menos de 50 mil";"RS";10870323,12;760965,15;11504823,12;11623198,6;760965,15;12384163,75;879340,629999999;0,928994751058585;81428,88;"RS";2593939,56;2953484,23;11163222,28;"mais de 90%";"Rio Grande do Sul";"São Martinho da Serra";157840,647;47743,69;3306;"Agricultura, inclusive apoio à agricultura e a pós colheita";746265,96;FALSE;NA
"4512";"4319158";"São Miguel das Missões - RS";"Sul";"menos de 50 mil";"RS";19315485,94;884195,69;19831700,93;26079548,17;884195,69;26963743,86;7132042,93;0,73549507935431;855243,68;"RS";6414435,7;5166657,53;25092914,08;"entre 50 e 80%";"Rio Grande do Sul";"São Miguel das Missões";379749,369;49139,41;7728;"Agricultura, inclusive apoio à agricultura e a pós colheita";4219694,99;FALSE;NA
"4513";"4319208";"São Nicolau - RS";"Sul";"menos de 50 mil";"RS";12619692,03;576917,33;13196609,36;14386133,28;576917,33;14963050,61;1766441,25;0,881946449554915;338577,71;"RS";3558822,63;3471853,12;16297505,42;"entre 80 e 90%";"Rio Grande do Sul";"São Nicolau";116354,818;20299,17;5732;"Agricultura, inclusive apoio à agricultura e a pós colheita";1246729,18;FALSE;NA
"4514";"4319307";"São Paulo das Missões - RS";"Sul";"menos de 50 mil";"RS";11185108,45;958040,18;12064748,63;14498617,43;958040,18;15456657,61;3391908,98;0,780553528092287;264966,01;"RS";4796939,82;3290395,6;17576517,68;"entre 50 e 80%";"Rio Grande do Sul";"São Paulo das Missões";122683,411;19326,31;6348;"Administração, defesa, educação e saúde públicas e seguridade social";2159431,45;FALSE;NA
"4515";"4319356";"São Pedro da Serra - RS";"Sul";"menos de 50 mil";"RS";11839664,99;826820,82;12485008,37;14609996;826820,82;15436816,82;2951808,45;0,808781273728945;352166,97;"RS";3874528,93;2692026,49;13221038,25;"entre 80 e 90%";"Rio Grande do Sul";"São Pedro da Serra";63175,971;17627,22;3584;"Administração, defesa, educação e saúde públicas e seguridade social";2996454,94;FALSE;NA
"4516";"4319364";"São Pedro das Missões - RS";"Sul";"menos de 50 mil";"RS";10114094,36;657193,44;10227897,95;10527886,96;657193,44;11185080,4;957182,450000001;0,914423283895214;41293,8;"RS";2821642,45;2365040,69;10613703,34;"mais de 90%";"Rio Grande do Sul";"São Pedro das Missões";57211,59;28836,49;1984;"Agricultura, inclusive apoio à agricultura e a pós colheita";244096,67;FALSE;NA
"4517";"4319372";"São Pedro do Butiá - RS";"Sul";"menos de 50 mil";"RS";10730995,38;521080,53;11190678,59;14183503,31;521080,53;14704583,84;3513905,25;0,761033342511787;284256,09;"RS";2043797,55;2447831,88;12429293,65;"entre 50 e 80%";"Rio Grande do Sul";"São Pedro do Butiá";76914,082;25784,14;2983;"Pecuária, inclusive apoio à pecuária";2185807,73;FALSE;NA
"4518";"4319406";"São Pedro do Sul - RS";"Sul";"menos de 50 mil";"RS";27447272,06;2280769,55;29711732,44;37694105,86;2280769,55;39974875,41;10263142,97;0,74326016367189;2523759,78;"RS";8736107,28;12407929,12;37608445,53;"entre 50 e 80%";"Rio Grande do Sul";"São Pedro do Sul";317995,769;18941,85;16788;"Demais serviços";9775616,25;FALSE;NA
"4519";"4319505";"São Sebastião do Caí - RS";"Sul";"menos de 50 mil";"RS";40987388,78;2902232,39;41978364,73;59363953,55;2902232,39;62266185,94;20287821,21;0,674175944716617;NA;"RS";15712346,98;10804955,63;53321614,95;"entre 50 e 80%";"Rio Grande do Sul";"São Sebastião do Caí";597594,525;24217,64;24676;"Demais serviços";41460780,91;FALSE;NA
"4520";"4319604";"São Sepé - RS";"Sul";"menos de 50 mil";"RS";39978508;1078734;40893547;52292665;1078734;53371399;12477852;0,766207140270016;1863962;"RS";12648771;10544559;48484800;"entre 50 e 80%";"Rio Grande do Sul";"São Sepé";694674,526;28432,98;24432;"Agricultura, inclusive apoio à agricultura e a pós colheita";13050471,74;FALSE;NA
"4521";"4319703";"São Valentim - RS";"Sul";"menos de 50 mil";"RS";10471643,81;403078,41;10715393,81;11551378,91;403078,41;11954457,32;1239063,51;0,896351337678288;NA;"RS";2853134,4;2727950,97;11418422,3;"entre 80 e 90%";"Rio Grande do Sul";"São Valentim";84224,735;23260,08;3621;"Demais serviços";3696992,27;FALSE;NA
"4522";"4319711";"São Valentim do Sul - RS";"Sul";"menos de 50 mil";"RS";8736393,09;53843,99;8736393,09;10278168,05;53843,99;10332012,04;1595618,95;0,845565515814091;104104,37;"RS";1370837,51;1972242,41;9371299,14;"entre 80 e 90%";"Rio Grande do Sul";"São Valentim do Sul";48825,42;21632,88;2257;"Administração, defesa, educação e saúde públicas e seguridade social";2130810,31;FALSE;NA
"4523";"4319737";"São Valério do Sul - RS";"Sul";"menos de 50 mil";"RS";8614734,25;1586099,1;9457809,25;10245972,5;1586099,1;11832071,6;2374262,35;0,799336715474237;28095,39;"RS";1564568,39;2071242,83;10451282,65;"entre 50 e 80%";"Rio Grande do Sul";"São Valério do Sul";48424,29;17596,04;2752;"Agricultura, inclusive apoio à agricultura e a pós colheita";213935,21;FALSE;NA
"4524";"4319752";"São Vendelino - RS";"Sul";"menos de 50 mil";"RS";10527678,43;883197,75;11409148,75;13472448,14;883197,75;14355645,89;2946497,14;0,794749942804559;NA;"RS";3116918,38;2373932,27;13166720,46;"entre 50 e 80%";"Rio Grande do Sul";"São Vendelino";59436,368;27983,22;2124;"Demais serviços";5520181,77;FALSE;NA
"4525";"4319802";"São Vicente do Sul - RS";"Sul";"menos de 50 mil";"RS";16974454,44;1365416,95;17683129,44;23181029,34;1365416,95;24546446,29;6863316,85;0,720394684879658;538170,99;"RS";5267688,15;5490200,18;21178377,39;"entre 50 e 80%";"Rio Grande do Sul";"São Vicente do Sul";230003,368;26175,41;8787;"Agricultura, inclusive apoio à agricultura e a pós colheita";5392718,46;FALSE;NA
"4526";"4319901";"Sapiranga - RS";"Sul";"entre 50 e 500 mil";"RS";115988150,31;8450948,79;120283687,59;166602188,67;8450948,79;175053137,46;54769449,87;0,687126716694724;9894472,46;"RS";61059574,63;25651725,8;147720106,08;"entre 50 e 80%";"Rio Grande do Sul";"Sapiranga";2845837,583;35769,7;79560;"Indústrias de transformação";121070658,06;FALSE;NA
